date,XLK,XLV,XLF,XLY,XLP,XLI,XLU,XLE,XLB,SPY,BIL
2012-06-14,11.7453758248506,29.5542009603112,8.94643472259026,18.3394903937218,23.8673254103452,26.9686023528316,11.7149070085778,19.8023681897102,12.9199114884573,104.613974716468,74.7064003426177
2012-06-15,11.8698192904299,29.6645992767217,9.07417255366634,18.5187498807058,23.9057233792465,27.1999576431479,11.7725371496613,20.1791610406325,13.0687012849811,105.678580824945,74.690099578851
2012-06-18,11.9576818935667,29.8647112524146,9.02354955476165,18.6509657366021,23.9683949523351,27.2660997229553,11.8171663183846,19.9977269502031,13.1368265740427,105.883414811932,74.7064003426177
2012-06-19,12.0497284301862,30.136863539357,9.17541855147573,18.8215668409845,23.9475044279722,27.6318265171844,11.791663936257,20.28679143326,13.3866193006018,106.907584746869,74.6737988150844
2012-06-20,12.0706480975997,30.0568187490798,9.19440217606499,18.8002417029367,23.822161281795,27.483979515262,11.6769032166827,20.2068374273081,13.3109245349778,106.734263680957,74.6737988150844
2012-06-21,11.7840486540345,29.6405858396385,8.98874624301467,18.3886665386142,23.5401392028962,26.9431707450721,11.5557669015765,19.3796209811133,12.8756796326399,104.339281679258,74.7064003426177
2012-06-22,11.9158425587397,29.9487582822056,9.0710086162348,18.4718345770006,23.6132560381663,27.0404385094948,11.5589546993425,19.5087774522664,12.9438049217015,105.14286116667,74.690099578851
2012-06-25,11.6731744167429,29.5845544864445,8.88433630777374,18.1860777271602,23.4670223676262,26.5385368450739,11.5366401149808,19.072105573606,12.7810611756099,103.456919889159,74.7064003426177
2012-06-26,11.7191976850526,29.6726037557494,8.92863143181535,18.4121241904668,23.5227304325938,26.5891160825737,11.5525791038106,19.2781408966359,12.8208009275625,103.976883086896,74.7064003426177
2012-06-27,11.7903245542586,29.9927829168581,9.03620530448782,18.3865340248094,23.662000595013,26.8459029806495,11.6832788122146,19.6779109263955,12.9627286131075,104.914392488877,74.690099578851
2012-06-28,11.6940940841564,29.8567067733869,9.02987742962473,18.28417336218,23.7664532168273,26.8225587171881,11.724720183172,19.8132177056987,12.9665133513887,104.615019738664,74.7064003426177
2012-06-29,12.0183489290659,30.421022544841,9.2608448621274,18.6722908746499,24.2121177365686,27.7563292556454,11.791663936257,20.409797596263,13.3563413943522,107.222713957619,74.6737988150844
2012-07-02,12.0873838315305,30.5170762931736,9.31779573589518,18.7277362335742,24.3479061449273,27.5151051998773,11.8649832848739,20.4190230584882,13.2882161052906,107.545721398637,74.6737988150844
2012-07-03,12.1836143016327,30.5130740536597,9.37158267223142,18.7106761231359,24.4628040289231,27.8030177825683,11.8362931049803,20.9079725564249,13.4774530193506,108.254762122825,74.6737988150844
2012-07-05,12.1836143016327,30.3209665569945,9.23236942524351,18.7575914268411,24.3722784233506,27.771892097953,11.7661615541294,20.6342838437433,13.4585293279446,107.766311846162,74.6737988150844
2012-07-06,12.0037051618765,30.1208545813016,9.15643492688647,18.6680258470403,24.3444243908668,27.3983838825701,11.7406591720017,20.3851963636624,13.3033550584154,106.742141911225,74.6737988150844
2012-07-09,11.9786015609802,30.2809441618559,9.14377917716029,18.5656651844109,24.316570358383,27.3828210402625,11.7024055988103,20.2929417414102,13.2200908162291,106.608211996657,74.6737988150844
2012-07-10,11.8447156895337,30.136863539357,9.07417255366634,18.4547744665624,24.3444243908668,26.9392800344952,11.721532385406,19.9762008716776,13.0232844256067,105.678580824945,74.6737988150844
2012-07-11,11.7903245542586,30.1128501022738,9.15010705202338,18.3481487763234,24.309606850262,26.7214002421885,11.7821005429591,20.2468144302841,12.9816523045135,105.694337285482,74.6737988150844
2012-07-12,11.6731744167429,30.1848904135233,9.05518892907708,18.3054985002278,24.3304973746249,26.620241767189,11.7980395317889,20.1791610406325,12.9173117537331,105.182252318014,74.6737988150844
2012-07-13,11.8279799556029,30.5210785326875,9.30513998616901,18.604050432897,24.6020741913422,27.1338155633405,11.9032368580653,20.5328037592659,13.1481807888863,106.946975898213,74.690099578851
2012-07-16,11.8154281551548,30.5771098858815,9.28932029901129,18.4846296598293,24.476731045165,26.947061455649,11.8968612625334,20.6004571489175,13.0989791912307,106.694872529613,74.6737988150844
2012-07-17,11.8614514234645,30.9693293582396,9.33994329791598,18.6680258470403,24.5811836669793,27.0637827729562,11.922363644661,20.8587700912237,13.2655076756034,107.427547944606,74.6819491969677
2012-07-18,12.066464164117,31.0173562324059,9.29564817387438,18.7661214820602,24.5881471751003,27.569575147954,11.9606172178524,21.040204181653,13.3449871795086,108.22324920175,74.6737988150844
